fire_id_a,fire_id_b,climate_distance,morphology_distance
402934,167569,0.09918900069543674,7.148570282550444
389679,150336,0.13249688869956205,3.359053821056492
333394,45690,0.11094826528320809,4.924368106696441
19212,352464,0.19829794060966352,2.3150276747241283
375799,252867,0.02585436114816896,5.340500308841747
12595,287780,0.124175734533182,4.933793064687253
270391,38002,0.05716995497038918,4.158019605136216
126935,413254,0.3492928085504405,5.160779938260015
280915,429123,0.11451562258636855,4.396746962354916
11005,375033,0.20992251378860152,3.5152395501207994
303580,11499,0.10362121158757215,13.572582425120565
326555,257603,0.1717055947198126,3.8185136493047453
123202,306350,0.10693848003729542,5.850053677716811
81498,61753,0.10749352563916818,5.439324398220767
1362,378111,0.10155531231003187,3.252839231418823
424008,248861,0.11417394841183218,4.604825548223894
91260,13918,0.12608385411051817,5.634398622865056
39217,302955,0.32276494113199405,2.2842723542372827
182435,158349,0.13562809800923192,3.74896278406165
262652,52029,0.13271301244690742,4.509574131124047
185324,52324,0.19091835130049425,4.219805565029985
182826,382149,0.12001584088565284,8.209690364726992
327748,99795,0.17309731164036687,8.052618630844739
378845,378584,0.10138459853155234,6.1160883997378095
54974,434594,0.19989139628852765,6.079570274431217
370994,370708,0.03692267743109587,5.352621682753493
251951,47610,0.1283322044793925,4.8865117526765385
431692,432039,0.082170405108924,5.236077393262545
21896,367337,0.2171801157044656,5.273687591604289
52810,152660,0.11887162050594373,3.992031017573568
337024,88587,0.09757391840426602,5.9606168091696805
198229,132310,0.20561634557696556,3.803818728320909
283705,47797,0.27701665417060084,4.7756052531781314
151838,106315,0.14742312872751956,3.6280733702672343
28612,85514,0.14719102839952658,3.8587969095182744
221419,268192,0.12690744179032853,5.995457113077337
71877,348226,0.09936663627514081,5.204891616182418
396461,28971,0.16580575395567035,6.187461694699244
427418,139766,0.13435970843018355,4.4142687744210765
411236,144941,0.12785537665460597,5.840306780383658
97124,159363,0.300932475796888,4.950401864444542
434228,285156,0.20283042289822847,3.5848639308674426
301877,152660,0.09606675032471837,3.880617904757434
189185,49395,0.15295888692474394,3.0673308147375375
133011,383003,0.20374980768705997,3.7433755876906836
435296,223681,0.16820023925051153,4.02488623846217
288858,424532,0.20410038258536384,6.0702298345339445
276679,125889,0.12167469558803005,7.935398167983951
85771,421683,0.18981255241083897,3.3040055801423915
213380,146071,0.13480072477637556,8.383455591031895
302363,134281,0.09640363022973096,4.209428487104461
142167,76731,0.09903762759560435,3.3892639402607143
355469,28358,0.0828962680499721,4.538930374484048
399078,174021,0.11185641974228634,3.914184056240466
83352,42235,0.14728637960432722,13.276285618463847
130618,326682,0.12396053570113559,3.6085802044756097
82677,220764,0.16728136235026275,7.025262614159405
148082,403967,0.09644509122841834,3.129319499037244
395381,85904,0.16934598832007233,5.191517198127202
108989,159363,0.21720780270493695,4.950401864444542
214181,40091,0.09955126483514755,6.340306610926503
405744,252768,0.15135681691798403,5.566361337392851
29693,88850,0.11774686172017752,3.6009030181024873
416736,284142,0.08320728712069911,4.418987326784484
387528,368196,0.14657390659545474,15.389531710709123
424679,261920,0.26824524441525943,3.1414913353093046
85710,263793,0.13606945052845187,4.423397328340277
287349,357963,0.08393907123331323,4.672429727172998
254976,123789,0.25485863722741636,4.397474903973622
177015,107714,0.060453504752967374,4.655490367256904
235922,21477,0.2746701392513833,2.885133004412811
257908,139617,0.1430395608263826,6.365375198385995
414674,293524,0.1828404630087626,3.4613611037079766
88937,117573,0.06751111075707197,4.0464669257633945
395393,126427,0.08651561877935937,4.876647444488944
352078,3333,0.04343806142094106,4.798295934523153
179066,152139,0.1236470852810413,5.287313747531511
377289,436855,0.10996937367905951,6.298515414458976
393010,355936,0.1788879122451324,2.605611420475416
146321,257518,0.138534481841229,8.006392857487796
32911,431611,0.18436021596579338,3.133725204325178
172817,34251,0.11575202250465169,3.460656196502701
244770,24980,0.1766987492134924,4.4428908469493855
235458,123745,0.802947976246841,3.9604063626584223
149622,411598,0.1861196443583984,3.1523493163510072
18183,224598,0.11906727386014873,4.9194476415186905
82745,40303,0.26162115306394745,3.947946001158357
110334,356080,0.09759668929049531,5.718976030224163
27581,9894,0.10953383195050873,3.9932417659816757
50551,329224,0.08559224873469078,5.2675128497148735
116483,116089,0.08533022550227064,7.051608484783951
233390,413760,0.09668227670316755,6.789687113534051
379807,415700,0.056081411584604446,10.061183783254673
88123,47459,0.12000197788934618,3.1126231043983217
86358,417573,0.11386259315885983,7.703576528243593
276093,254981,0.20810065574664136,3.9746257771646163
48533,87859,0.05445517682757797,8.055264937855366
93850,360090,0.22180836434747184,4.341322248464009
22796,212891,0.1442378777264495,4.5813009231043065
42905,103484,0.2592253718806631,3.963185353982559
179347,394697,0.1611980880264919,4.119335879237636
388172,83338,0.11781595896666384,3.4518294184811773
