i,j,fire_id_a,fire_id_b,match_distance,caliper,k,metric,log_area_distance,weather_distance,morphology_distance,matching_space,duration_days_a,duration_days_b,observation_count_a,observation_count_b,catalog_area_km2_a,catalog_area_km2_b,region_a,region_b,season_a,season_b,start_date_a,start_date_b,end_date_a,end_date_b,mean_maximum_temperature_c_a,mean_maximum_temperature_c_b,mean_minimum_temperature_c_a,mean_minimum_temperature_c_b,mean_vpd_kpa_a,mean_vpd_kpa_b,mean_wind_speed_m_s_a,mean_wind_speed_m_s_b
1545,3704,162481,249478,0.172046824871,0.5,10,euclidean,0.241162056817,0.462752017567,0.172046824871,morphology,4,4,4,4,2.36124540627,3.00522142616,east,east,MAM,MAM,2008-05-01,2012-03-22,2008-05-04,2012-03-25,27.95,30.6,11.375,17.05,1.135,1.25,4.325,3.9
5732,6244,346373,370228,0.172208625306,0.5,10,euclidean,0.154150679827,0.499073829548,0.172208625306,morphology,3,3,3,3,9.01566427847,10.5182749915,west,west,JJA,JJA,2016-07-30,2017-08-31,2016-08-01,2017-09-02,34.9833333333,31.85,14.1833333333,17.6166666667,2.86333333333,2.55666666667,3.63333333333,2.8
1075,8606,143734,6335,0.172371095741,0.5,10,euclidean,0.69314718056,0.645539242527,0.172371095741,morphology,5,5,5,5,4.93714948583,9.87429897166,intermountain,intermountain,JJA,JJA,2007-07-08,2001-07-17,2007-07-12,2001-07-21,31.11,29.47,15.43,10.53,1.862,2.056,3.6,4.94
275,3576,112610,244277,0.172651348451,0.5,10,euclidean,0.167054084663,1.18769243706,0.172651348451,morphology,4,4,4,4,2.36124540627,2.79056275286,central,central,SON,SON,2005-11-30,2011-10-23,2005-12-03,2011-10-26,22.125,29.5,9.925,14.675,0.52,1.22,5.325,3
5670,8760,344173,76779,0.172737789266,0.5,10,euclidean,0.451985123743,0.474931432699,0.172737789266,morphology,3,3,3,3,1.50261071308,2.36124540627,central,central,JJA,JJA,2016-06-16,2004-08-11,2016-06-18,2004-08-13,34.75,30.45,23.6166666667,18.3833333333,1.19333333333,1.17666666667,3.3,3.6
3122,7585,229039,425447,0.172862663711,0.5,10,euclidean,0.619039208406,1.25688902881,0.172862663711,morphology,4,4,4,4,2.79056275286,1.50261071308,intermountain,intermountain,MAM,MAM,2011-04-05,2020-04-19,2011-04-08,2020-04-22,22.925,9.125,5.575,-1.3,1.075,0.45,4.95,3.55
431,1436,118341,158179,0.17288258404,0.5,10,euclidean,0.336472236621,0.133298507034,0.17288258404,morphology,4,4,4,4,2.14658673297,3.00522142616,east,east,MAM,MAM,2006-03-29,2008-03-12,2006-04-01,2008-03-15,27.7,26.4,13.3,11.95,1.06,1.065,2.95,3.05
7582,9096,425375,94342,0.173297345936,0.5,10,euclidean,0.223143551314,0.73502295634,0.173297345936,morphology,4,4,4,4,5.15180815912,6.43976019891,intermountain,intermountain,MAM,MAM,2020-04-18,2005-04-21,2020-04-21,2005-04-24,21.825,18.85,6.45,4.7,0.995,0.83,3.65,5.4
5611,8997,341897,90617,0.173553450089,0.5,10,euclidean,0.538996500733,0.775325412371,0.173553450089,morphology,3,3,3,3,1.50261071308,2.57590407956,central,central,MAM,MAM,2016-05-04,2005-03-07,2016-05-06,2005-03-09,26.0166666667,18.1166666667,7.78333333333,6.35,1.4,0.58,5.36666666667,5.4
3139,5547,229344,339846,0.173561930007,0.5,10,euclidean,0.26101382537,0.663466505755,0.173561930007,morphology,4,4,4,4,12.2355443779,15.884741824,intermountain,intermountain,MAM,MAM,2011-04-07,2016-04-04,2011-04-10,2016-04-07,30.175,26.25,12,8.325,2.3575,1.5325,5.875,5.775
685,1680,126948,168731,0.173852760993,0.5,10,euclidean,0.530628251062,0.661396163886,0.173852760993,morphology,4,4,4,4,4.29317346594,7.29839489209,intermountain,intermountain,JJA,JJA,2006-08-08,2008-07-23,2006-08-11,2008-07-26,28.575,33.825,8.925,15.5,1.8025,2.035,4.125,3.375
4562,6616,287715,384294,0.174028760547,0.5,10,euclidean,0.510825623766,0.758089444847,0.174028760547,morphology,4,4,4,4,3.21988009945,5.36646683242,intermountain,intermountain,MAM,MAM,2014-03-27,2018-05-01,2014-03-30,2018-05-04,18.05,24,0.675,6.2,0.815,1.58,5.75,5.975
5001,7037,308154,400957,0.174211761835,0.5,10,euclidean,0.538996500733,0.922181783332,0.174211761835,morphology,3,3,3,3,1.50261071308,2.57590407956,intermountain,intermountain,MAM,MAM,2015-04-03,2019-04-15,2015-04-05,2019-04-17,19.5833333333,25.45,1.55,11.65,0.983333333333,0.956666666667,5.26666666667,6.46666666667
551,3333,123659,237086,0.174564545522,0.5,10,euclidean,0.367724780125,0.946372017772,0.174564545522,morphology,3,3,3,3,1.93192805967,2.79056275286,east,east,JJA,JJA,2006-06-14,2011-07-22,2006-06-16,2011-07-24,29.05,35.35,17.2833333333,21.95,0.876666666667,1.45,4.36666666667,2.63333333333
4132,8419,265733,54237,0.174654291139,0.5,10,euclidean,0.105360515658,1.17841851347,0.174654291139,morphology,4,4,4,4,1.93192805967,2.14658673297,east,east,DJF,DJF,2013-02-20,2004-01-26,2013-02-23,2004-01-29,30.1,19.875,14.775,3.875,1.1175,0.6075,3.35,4.6
7837,7931,432999,435685,0.174654291139,0.5,10,euclidean,0.105360515658,2.15707963945,0.174654291139,morphology,4,4,4,4,1.93192805967,2.14658673297,west,west,SON,SON,2020-09-28,2020-11-16,2020-10-01,2020-11-19,26.35,17,5.65,4,1.57,1.1,1.05,6.225
4746,5773,294815,347719,0.17470633171,0.5,10,euclidean,0.653926467407,1.69666159304,0.17470633171,morphology,3,3,3,3,5.36646683242,2.79056275286,west,west,JJA,JJA,2014-07-26,2016-08-21,2014-07-28,2016-08-23,37.1833333333,27.4833333333,17.05,8.98333333333,3.50666666667,1.60333333333,2.06666666667,3.9
1100,2224,144470,196569,0.174725712147,0.5,10,euclidean,0.313657558855,0.747887045719,0.174725712147,morphology,4,4,4,4,11.1622510114,8.15702958528,west,west,JJA,JJA,2007-07-18,2009-08-21,2007-07-21,2009-08-24,33.95,27.825,15.4,12.175,2.5275,1.6925,3.6,4
3473,5812,240568,349064,0.174783359974,0.5,10,euclidean,0.105360515658,1.60572011101,0.174783359974,morphology,4,4,4,4,2.14658673297,1.93192805967,intermountain,intermountain,SON,SON,2011-09-22,2016-09-09,2011-09-25,2016-09-12,33.45,25.05,14.9,6.7,2.87,1.1125,2.3,4.2
2024,6017,184343,358566,0.174889437255,0.5,10,euclidean,0.167054084663,1.03528195812,0.174889437255,morphology,4,4,4,4,2.79056275286,2.36124540627,intermountain,intermountain,MAM,MAM,2009-04-08,2017-03-18,2009-04-11,2017-03-21,22.475,28.425,5.675,16.05,1.2025,1.0875,5.925,4.3
2995,8928,225218,86435,0.175123462062,0.5,10,euclidean,0.117783035656,1.21770657668,0.175123462062,morphology,4,4,4,4,1.93192805967,1.71726938637,central,central,DJF,DJF,2011-02-17,2004-12-11,2011-02-20,2004-12-14,24.575,14.1,7.85,3.475,0.935,0.455,2.025,4.275
4793,5291,298703,332334,0.175123462062,0.5,10,euclidean,0.117783035656,0.922022450985,0.175123462062,morphology,4,4,4,4,1.93192805967,1.71726938637,central,central,SON,SON,2014-09-07,2015-10-13,2014-09-10,2015-10-16,32.4,32.3,23.975,11.725,1.07,1.61,2.175,1.725
2936,8038,223442,438946,0.175607038721,0.5,10,euclidean,0.650587566141,1.73608800757,0.175607038721,morphology,3,3,3,3,2.57590407956,4.93714948583,central,central,DJF,DJF,2011-01-06,2021-02-25,2011-01-08,2021-02-27,10.75,25.3166666667,-2.78333333333,14.0833333333,0.496666666667,1.02666666667,4.33333333333,2.36666666667
249,5322,111638,333954,0.175738025737,0.5,10,euclidean,0.105360515658,1.04329354783,0.175738025737,morphology,4,4,4,4,2.14658673297,1.93192805967,east,east,SON,SON,2005-11-05,2015-11-24,2005-11-08,2015-11-27,28.5,26.725,18.8,18.25,0.845,0.9825,3.45,6.075
1812,8235,174760,46339,0.176147168052,0.5,10,euclidean,0.427444014827,1.67572366977,0.176147168052,morphology,4,4,4,4,4.93714948583,3.21988009945,intermountain,intermountain,SON,SON,2008-10-24,2003-09-12,2008-10-27,2003-09-15,10.7,18.15,-0.75,2.625,0.655,1.015,7.45,3.475
5494,8223,339289,4587,0.17635497741,0.5,10,euclidean,0.11122563511,0.95430418888,0.17635497741,morphology,5,5,5,5,3.64919744605,4.07851479264,intermountain,intermountain,MAM,MAM,2016-04-02,2001-05-06,2016-04-06,2001-05-10,25.13,18.57,6.33,2.35,1.308,1.038,6.04,4.06
6293,6347,371860,373972,0.176993624999,0.5,10,euclidean,0.200670695462,1.54888654014,0.176993624999,morphology,5,5,5,5,2.36124540627,1.93192805967,intermountain,intermountain,SON,SON,2017-09-18,2017-10-09,2017-09-22,2017-10-13,31.71,17.83,14.67,1.51,1.822,0.972,4.04,5.62
3078,3085,228504,228599,0.177050656542,0.5,10,euclidean,0,0.457949301034,0.177050656542,morphology,3,3,3,3,3.86385611934,3.86385611934,central,central,MAM,MAM,2011-04-03,2011-04-03,2011-04-05,2011-04-05,25.85,21.5833333333,5.81666666667,4.75,1.4,1.11333333333,8.16666666667,7.43333333333
2542,6210,208247,368189,0.177050656542,0.5,10,euclidean,0.69314718056,0.877711721537,0.177050656542,morphology,3,3,3,3,3.86385611934,7.72771223869,west,west,JJA,JJA,2010-06-04,2017-08-09,2010-06-06,2017-08-11,34.4833333333,33.15,14.6166666667,12.8833333333,1.84,2.38,4.26666666667,2.26666666667
4188,7022,269166,400576,0.177372557336,0.5,10,euclidean,0.336472236621,0.735695607459,0.177372557336,morphology,4,4,4,4,3.00522142616,2.14658673297,intermountain,intermountain,MAM,MAM,2013-03-27,2019-04-09,2013-03-30,2019-04-12,27.55,20.175,8.025,4.025,1.435,0.8475,5.125,5.75
4910,8973,304820,895,0.177376184869,0.5,10,euclidean,0.133531392625,0.942912647892,0.177376184869,morphology,4,4,4,4,1.71726938637,1.50261071308,central,central,DJF,DJF,2015-02-08,2001-01-06,2015-02-11,2001-01-09,21.9,14.325,8.125,-2.575,0.73,0.51,3.175,3.875
2488,8125,205748,441844,0.177392254781,0.5,10,euclidean,0.587786664902,0.4074361974,0.177392254781,morphology,4,4,4,4,5.79578417902,3.21988009945,intermountain,intermountain,MAM,MAM,2010-04-08,2021-04-01,2010-04-11,2021-04-04,23.2,21.725,7.225,5.85,1.13,0.9975,4.55,5.5
1551,6629,16374,384637,0.177866294135,0.5,10,euclidean,0.154150679827,0.451632106665,0.177866294135,morphology,4,4,4,4,3.00522142616,2.57590407956,intermountain,intermountain,MAM,MAM,2002-05-02,2018-05-10,2002-05-05,2018-05-13,13.575,13.025,-2.75,2.875,0.695,0.76,5.8,5.2
3993,4449,259170,282828,0.178023259498,0.5,10,euclidean,0.597837000756,1.59418346206,0.178023259498,morphology,4,4,4,4,2.36124540627,4.29317346594,west,west,SON,SON,2012-09-11,2013-10-31,2012-09-14,2013-11-03,26.875,12,5,5.425,1.875,0.0725,3.075,3.675
5061,6117,315082,365022,0.178038761135,0.5,10,euclidean,0.323787077094,1.01085447371,0.178038761135,morphology,4,4,4,4,10.088957645,7.29839489209,west,west,JJA,JJA,2015-06-29,2017-06-27,2015-07-02,2017-06-30,35.15,29.45,19.35,12.8,2.6,1.64,3.1,4.4
2603,6166,211316,366186,0.178134563843,0.5,10,euclidean,0.170957798144,0.111988658856,0.178134563843,morphology,5,5,5,5,15.0261071308,12.6648617245,west,west,JJA,JJA,2010-07-26,2017-07-16,2010-07-30,2017-07-20,29.93,28.97,12.17,12.59,2.026,1.902,3.16,3.1
4223,7522,271702,423332,0.178205169158,0.5,10,euclidean,0.526093095897,1.58586351851,0.178205169158,morphology,4,4,4,4,9.44498162506,5.58112550572,intermountain,intermountain,MAM,MAM,2013-05-16,2020-04-03,2013-05-19,2020-04-06,27.15,12.375,9.05,2.3,2.0175,0.425,3.75,4.75
101,8379,10575,52509,0.178430729644,0.5,10,euclidean,0.356674943939,1.27760535802,0.178430729644,morphology,3,3,3,3,2.14658673297,1.50261071308,west,west,SON,SON,2001-11-04,2003-11-22,2001-11-06,2003-11-24,11.8166666667,2.61666666667,3.55,-10.7166666667,0.23,0.31,2.86666666667,4.26666666667
5392,5463,33707,338986,0.178462262164,0.5,10,euclidean,0.60613580357,0.711975747039,0.178462262164,morphology,3,3,3,3,2.36124540627,1.28795203978,west,west,MAM,MAM,2003-04-08,2016-03-31,2003-04-10,2016-04-02,18.9833333333,24.3166666667,6.65,7.95,0.75,0.843333333333,3.46666666667,1.93333333333
66,589,103197,124860,0.178524578476,0.5,10,euclidean,0.462623521948,0.873074861346,0.178524578476,morphology,4,4,4,4,5.79578417902,3.64919744605,west,west,JJA,JJA,2005-08-09,2006-07-10,2005-08-12,2006-07-13,34.75,33.025,21.825,10.4,2.095,2.47,3.1,3.85
364,8460,115987,56915,0.179154904902,0.5,10,euclidean,0.133531392625,0.697643279881,0.179154904902,morphology,3,3,3,3,1.71726938637,1.50261071308,east,east,MAM,MAM,2006-03-02,2004-03-07,2006-03-04,2004-03-09,21.6166666667,26.4166666667,6.85,11.1833333333,0.966666666667,0.86,4.56666666667,3.2
2367,4891,202609,304282,0.179154904902,0.5,10,euclidean,0.133531392625,0.870520898307,0.179154904902,morphology,3,3,3,3,1.71726938637,1.50261071308,central,central,DJF,DJF,2010-02-25,2015-01-27,2010-02-27,2015-01-29,9.55,18.9833333333,-5.85,1.18333333333,0.463333333333,0.706666666667,3.06666666667,3.83333333333
4360,5673,278641,344260,0.179154904902,0.5,10,euclidean,0.133531392625,0.365086735629,0.179154904902,morphology,3,3,3,3,1.71726938637,1.50261071308,central,central,JJA,JJA,2013-08-24,2016-06-18,2013-08-26,2016-06-20,35.1166666667,33.7833333333,20.4166666667,21.7833333333,1.63333333333,1.30666666667,3.5,2.83333333333
119,2674,106648,214789,0.179408405328,0.5,10,euclidean,0.0741079721537,0.365547667272,0.179408405328,morphology,4,4,4,4,2.79056275286,3.00522142616,central,central,SON,SON,2005-09-02,2010-09-02,2005-09-05,2010-09-05,33,31.675,16.575,15.45,1.525,1.96,3.75,3.275
1677,7443,168682,41899,0.179526152762,0.5,10,euclidean,0.117783035656,1.09904593915,0.179526152762,morphology,4,4,4,4,1.93192805967,1.71726938637,intermountain,intermountain,JJA,JJA,2008-07-22,2003-07-14,2008-07-25,2003-07-17,34.55,40.575,19.45,21.3,1.98,3.1275,2.75,4.425
2476,8658,20565,67765,0.17971182213,0.5,10,euclidean,0.0111733005981,0.380871848711,0.17971182213,morphology,4,4,4,4,19.1046219234,19.3192805967,west,west,JJA,JJA,2002-07-06,2004-07-09,2002-07-09,2004-07-12,32.2,29.075,13.175,11.95,2.1675,2.1575,3.275,4.05
4273,8764,273922,76984,0.180128874046,0.5,10,euclidean,0.176930708159,0.698236642717,0.180128874046,morphology,6,6,6,6,15.884741824,13.3088377444,west,west,JJA,JJA,2013-07-01,2004-08-13,2013-07-06,2004-08-18,35.2166666667,31.05,14.95,15.9166666667,2.71333333333,1.90166666667,2.91666666667,2.08333333333
4452,5308,282956,332973,0.180477140366,0.5,10,euclidean,0.223143551314,0.968216798674,0.180477140366,morphology,4,4,4,4,2.14658673297,1.71726938637,east,east,SON,SON,2013-11-04,2015-10-24,2013-11-07,2015-10-27,19.075,22.425,1.925,13.1,0.5625,0.3475,4,5.375
1632,8612,166926,6363,0.180852799664,0.5,10,euclidean,0.305381649551,0.945864770292,0.180852799664,morphology,3,3,3,3,3.00522142616,4.07851479264,intermountain,intermountain,JJA,JJA,2008-07-01,2001-07-18,2008-07-03,2001-07-20,33.1166666667,33.3833333333,12.2833333333,21.15,2.15,1.33333333333,2.66666666667,3.9
8495,9064,58139,92605,0.18094530077,0.5,10,euclidean,0.182321556794,0.579444595597,0.18094530077,morphology,4,4,4,4,3.21988009945,3.86385611934,intermountain,intermountain,MAM,MAM,2004-03-18,2005-04-04,2004-03-21,2005-04-07,21.375,22.825,5.675,10.425,0.815,0.835,5.35,6.55
4621,6966,289135,398205,0.181310444704,0.5,10,euclidean,0.550046336919,0.700017243016,0.181310444704,morphology,3,3,3,3,3.21988009945,5.58112550572,west,west,MAM,MAM,2014-04-12,2019-03-11,2014-04-14,2019-03-13,25.55,18.4833333333,5.78333333333,3.81666666667,1.18666666667,0.68,3.66666666667,2.76666666667
1336,2702,153706,215793,0.181357188085,0.5,10,euclidean,0.0953101798043,1.61676351424,0.181357188085,morphology,5,5,5,5,2.36124540627,2.14658673297,central,central,SON,SON,2007-11-06,2010-09-09,2007-11-10,2010-09-13,18.51,33.79,3.89,19.41,0.692,1.594,3.32,3.94
1822,4837,174961,301681,0.181508729986,0.5,10,euclidean,0.200670695462,0.194126615222,0.181508729986,morphology,4,4,4,4,4.72249081253,3.86385611934,intermountain,intermountain,SON,SON,2008-10-27,2014-10-29,2008-10-30,2014-11-01,15.65,14.575,-0.675,-1.15,0.66,0.665,3.75,4.2
530,8135,122837,441966,0.181669289166,0.5,10,euclidean,0.305381649551,1.08111599822,0.181669289166,morphology,3,3,3,3,4.07851479264,3.00522142616,west,west,MAM,MAM,2006-05-23,2021-04-02,2006-05-25,2021-04-04,24.85,18.15,7.38333333333,3.51666666667,1.13,1.2,4.96666666667,2.56666666667
5960,7423,356429,418211,0.18241226681,0.5,10,euclidean,0.0953101798043,0.689269030362,0.18241226681,morphology,3,3,3,3,2.36124540627,2.14658673297,east,east,DJF,DJF,2017-02-10,2020-01-03,2017-02-12,2020-01-05,25.85,25.9166666667,10.7833333333,13.2833333333,0.83,0.85,3.5,5.2
4866,5286,302633,332154,0.18245599468,0.5,10,euclidean,0.117783035656,0.857555772559,0.18245599468,morphology,4,4,4,4,1.71726938637,1.93192805967,intermountain,intermountain,SON,SON,2014-11-25,2015-10-12,2014-11-28,2015-10-15,18.625,28.25,2.425,6.575,0.945,1.6325,4,3.7
6020,8995,358680,90607,0.183458276815,0.5,10,euclidean,0.554310735706,1.1923751279,0.183458276815,morphology,4,4,4,4,10.088957645,5.79578417902,east,east,MAM,MAM,2017-03-19,2005-03-07,2017-03-22,2005-03-10,27.325,14.95,8.925,0.95,1.3275,0.6225,3.5,4.625
840,843,131908,132468,0.183462813038,0.5,10,euclidean,0.0741079721537,1.35569382649,0.183462813038,morphology,5,5,5,5,3.00522142616,2.79056275286,central,central,SON,SON,2006-11-01,2006-11-17,2006-11-05,2006-11-21,24.09,15.47,6.67,1.39,0.966,0.582,6.24,3.34
487,9042,119781,92352,0.184156895387,0.5,10,euclidean,0.379489621705,1.87013989082,0.184156895387,morphology,4,4,4,4,4.07851479264,2.79056275286,intermountain,intermountain,MAM,MAM,2006-04-13,2005-04-03,2006-04-16,2005-04-06,30.9,14.4,13.775,-1.1,1.825,0.5025,5.7,4.025
1510,6599,160698,383944,0.184482741715,0.5,10,euclidean,0.430782916092,0.347776298683,0.184482741715,morphology,5,5,5,5,4.29317346594,2.79056275286,intermountain,intermountain,MAM,MAM,2008-04-12,2018-04-25,2008-04-16,2018-04-29,14.01,16.51,0.55,1.93,0.58,0.742,6.04,5.36
4638,9013,289714,91093,0.184733469076,0.5,10,euclidean,0.287682072452,1.44558363873,0.184733469076,morphology,3,3,3,3,2.57590407956,1.93192805967,central,central,MAM,MAM,2014-04-21,2005-03-12,2014-04-23,2005-03-14,26.7833333333,18.4166666667,12.4166666667,2.25,1.14,0.803333333333,3.06666666667,5.9
3244,7480,234151,420898,0.185087873777,0.5,10,euclidean,0.268263986595,1.66537260961,0.185087873777,morphology,3,3,3,3,3.64919744605,2.79056275286,east,east,MAM,MAM,2011-05-27,2020-03-08,2011-05-29,2020-03-10,35.05,20.35,19.35,5.68333333333,1.71,0.82,2.7,4.6
3432,8806,239298,80433,0.18522179071,0.5,10,euclidean,0.441832752279,0.322544137394,0.18522179071,morphology,4,4,4,4,1.93192805967,3.00522142616,intermountain,intermountain,SON,SON,2011-09-05,2004-09-07,2011-09-08,2004-09-10,32.125,32.375,14.175,15.175,2.4825,2.51,4.35,3.55
5997,8130,357507,441901,0.185249941719,0.5,10,euclidean,0.346276236718,0.668657823533,0.185249941719,morphology,3,3,3,3,6.22510152561,8.80100560517,intermountain,intermountain,MAM,MAM,2017-03-05,2021-04-01,2017-03-07,2021-04-03,14.4166666667,19.05,-5.18333333333,1.91666666667,0.86,0.88,6.6,5.73333333333
5622,7000,342709,399417,0.185395854905,0.5,10,euclidean,0.667829372576,0.709823528272,0.185395854905,morphology,4,4,4,4,4.29317346594,8.37168825858,central,central,MAM,MAM,2016-05-19,2019-03-21,2016-05-22,2019-03-24,27.025,20.4,6.525,2.2,1.1675,0.8275,3,4.025
3296,5788,235576,348218,0.185895308258,0.5,10,euclidean,0.344840486292,1.21754068209,0.185895308258,morphology,4,4,4,4,3.64919744605,5.15180815912,intermountain,intermountain,JJA,JJA,2011-06-19,2016-08-31,2011-06-22,2016-09-03,37.825,30.9,17.725,14.5,3.5875,2.0075,5.2,4.425
4301,8707,275608,7058,0.186201859877,0.5,10,euclidean,0.243622082658,0.682416778487,0.186201859877,morphology,3,3,3,3,15.884741824,12.4502030512,west,west,JJA,JJA,2013-07-17,2001-08-16,2013-07-19,2001-08-18,32.45,33.45,10.4833333333,18.85,2.60666666667,2.96333333333,3.1,3.83333333333
7373,8793,415379,79760,0.186250158749,0.5,10,euclidean,0.356674943939,1.64173813956,0.186250158749,morphology,3,3,3,3,2.14658673297,1.50261071308,intermountain,intermountain,SON,SON,2019-10-19,2004-09-02,2019-10-21,2004-09-04,17.95,26.7833333333,-1.48333333333,15.1833333333,0.996666666667,0.813333333333,6.2,3.6
1193,6217,148407,368520,0.186363888423,0.5,10,euclidean,0.200670695462,0.208141912495,0.186363888423,morphology,5,5,5,5,2.36124540627,1.93192805967,west,west,JJA,JJA,2007-08-23,2017-08-13,2007-08-27,2017-08-17,26.21,28.51,7.57,6.15,1.312,1.412,2.76,2.94
1154,3292,146763,235495,0.186520220059,0.5,10,euclidean,0.405465108108,0.937509683062,0.186520220059,morphology,4,4,4,4,2.57590407956,1.71726938637,intermountain,intermountain,JJA,JJA,2007-08-05,2011-06-18,2007-08-08,2011-06-21,36.725,32.725,21.9,15.05,1.8975,2.9075,6.3,5.375
4801,5957,29923,356263,0.186707922378,0.5,10,euclidean,0.251314428281,0.687761807625,0.186707922378,morphology,4,4,4,4,1.93192805967,1.50261071308,east,east,DJF,DJF,2003-01-30,2017-02-07,2003-02-02,2017-02-10,23.925,28.1,11.05,14.25,0.88,1.0225,2.325,3.8
2601,6710,211221,387577,0.186776517297,0.5,10,euclidean,0.0953101798043,0.28528324816,0.186776517297,morphology,3,3,3,3,2.14658673297,2.36124540627,west,west,JJA,JJA,2010-07-24,2018-07-22,2010-07-26,2018-07-24,36.8166666667,34.7166666667,14.55,17.8166666667,2.94333333333,3.08666666667,1.7,1.83333333333
3276,8212,235236,45223,0.186960465124,0.5,10,euclidean,0.251314428281,2.08504935095,0.186960465124,morphology,3,3,3,3,1.93192805967,1.50261071308,intermountain,intermountain,JJA,JJA,2011-06-13,2003-08-26,2011-06-15,2003-08-28,38.8833333333,25.4833333333,20.7166666667,9.25,3.22333333333,1.26,5.1,2.33333333333
2493,3043,205820,227252,0.187017736435,0.5,10,euclidean,0.575364144904,0.890541382338,0.187017736435,morphology,3,3,3,3,1.93192805967,3.43453877275,central,central,MAM,MAM,2010-04-09,2011-03-19,2010-04-11,2011-03-21,24.1166666667,28.85,8.61666666667,12.0833333333,1.21333333333,1.40333333333,4.66666666667,2.66666666667
